id,123call,2appCat.social,123calltime,2appCat.entertainment,2sms,123appCat.travel,2appCat.travel,3appCat.entertainment,3circumplex.valence,3mood,1appCat.other,1appCat.office,2mood,3sms,2appCat.finance,2smstime,123appCat.communication,1appCat.unknown,123appCat.entertainment,weekday_0,target,123activity,2appCat.weather,1appCat.social,3calltime,3appCat.other,2circumplex.valence,1appCat.weather,123appCat.utilities,3smstime,1circumplex.valence,1appCat.utilities,1appCat.communication,1appCat.travel,123circumplex.valence,123appCat.other,123appCat.builtin,3screen,1mood,1appCat.builtin,3appCat.unknown,2appCat.game,3circumplex.arousal,weekday_4,2calltime,3appCat.social,123appCat.weather,123circumplex.arousal,2appCat.utilities,123mood,2activity,3appCat.finance,3call,2appCat.office,weekday_3,123appCat.finance,1screen,1calltime,weekday_1,1appCat.entertainment,3activity,3appCat.utilities,2appCat.builtin,1appCat.finance,1smstime,1activity,3appCat.office,2call,1call,2appCat.communication,weekday_5,2appCat.other,1sms,weekday_6,2circumplex.arousal,2appCat.unknown,2screen,123sms,1circumplex.arousal,123appCat.social,123appCat.game,3appCat.travel,1appCat.game,123appCat.office,123screen,3appCat.game,weekday_2,123appCat.unknown,3appCat.builtin,123smstime,3appCat.communication,3appCat.weather
AS14.17,4,20.770166666666665,1307.0,,1,380.9466666666667,,124.59766666666667,1.0,7.2,6.815,,8.0,1,,590.0,50.96055172413793,,138.77729411764707,1,6.75,0.1659135384059928,,112.68536842105263,1307.0,20.176166666666667,1.0,,8.035,698.0,1.0,,78.30742857142857,27.316,1.0,12.393529411764705,55.60881318681319,28.719913664481624,7.2,226.98613333333333,,,0.4,0,,111.08533333333334,,0.7857142857142857,,7.428571428571429,0.1868376213455872,,4,,0,,110.88395554754464,,0,172.8084,0.20366097979108125,8.035,6.226834782608695,,1274.0,0.10881482413902194,70.46340000000001,0,0,42.02515625,0,9.259666666666666,2,0,1.0,,13.208072977344488,4,1.0,92.81782142857143,,557.7620000000001,,70.46340000000001,33.617918993453735,,0,,8.632163265306122,959.0,45.01515463917526,
AS14.17,0,112.68536842105263,,172.8084,2,50.17047058823529,27.316,,1.0,8.0,8.9478,37.02171428571429,7.2,1,,1274.0,45.03542391304348,,200.89327272727272,0,7.0,0.13101329994967242,,26.54741379310345,,9.259666666666666,1.0,,3.0789999999999997,590.0,0.3333333333333333,3.0789999999999997,29.589692307692307,51.598875,0.8,8.39825,59.63018699186992,13.208072977344488,6.75,4.701014084507042,,,1.0,0,,20.770166666666665,,0.9230769230769231,,7.3076923076923075,0.10881482413902194,,0,,0,,57.99531110392675,,1,224.2973333333333,0.1868376213455872,,226.98613333333333,,,0.09738745436440811,,0,0,78.30742857142857,0,6.815,0,0,1.0,,110.88395554754464,3,0.75,56.2132962962963,,,,37.02171428571429,44.186992635621735,,0,,6.226834782608695,1046.0,42.02515625,
AS14.17,0,26.54741379310345,,224.2973333333333,0,94.88859259259259,51.598875,172.8084,1.0,7.2,7.1124,,6.75,2,,,34.111195555555554,,152.7254,0,7.0,0.10554429892484049,,55.941315789473684,,6.815,0.3333333333333333,,3.0789999999999997,1274.0,1.0,,19.791533333333334,170.9094,0.8181818181818182,7.625066666666667,67.66430985915493,110.88395554754464,7.0,5.604365853658536,,,1.0,0,,112.68536842105263,,0.8571428571428571,3.0789999999999997,7.0,0.09738745436440811,,0,37.02171428571429,0,,52.42633979065904,,0,114.87921428571428,0.10881482413902194,,4.701014084507042,,,0.11043061827109142,,0,0,29.589692307692307,0,8.9478,0,0,0.75,,57.99531110392675,2,0.8,59.31017910447761,,27.316,,37.02171428571429,65.58516385475126,,1,,226.98613333333333,1274.0,78.30742857142857,
AS14.17,0,55.941315789473684,,114.87921428571428,0,75.04153846153847,170.9094,224.2973333333333,0.3333333333333333,6.75,8.876,,7.0,0,,,31.19902845528455,,139.23827272727272,0,8.0,0.11081708039072984,,69.0029090909091,,8.9478,1.0,,18.981,,1.0,34.883,52.204031746031745,30.149538461538462,0.75,8.312066666666666,61.395935,57.99531110392675,7.0,244.37993617021277,,,0.75,0,,26.54741379310345,,0.8181818181818182,,6.909090909090909,0.11043061827109142,,0,,1,30.276,43.22176315282523,,0,54.57450000000001,0.09738745436440811,3.0789999999999997,5.604365853658536,30.276,,0.12463316853668994,37.02171428571429,0,0,19.791533333333334,0,7.1124,0,0,0.8,,52.42633979065904,0,1.0,43.928677966101695,,51.598875,,37.02171428571429,51.68901486024538,,0,,4.701014084507042,,29.589692307692307,
AS14.17,0,69.0029090909091,,54.57450000000001,0,91.34947826086956,30.149538461538462,114.87921428571428,1.0,7.0,8.033999999999999,,7.0,0,30.276,,32.080642857142855,,101.79376470588235,0,7.0,0.10580343728992464,,26.006333333333334,,7.1124,1.0,,24.970000000000002,,1.0,15.057,32.88717857142857,,1.0,7.9978181818181815,69.80588,52.42633979065904,8.0,5.88291304347826,,,0.8,1,,55.941315789473684,,0.875,34.883,7.125,0.12463316853668994,,0,,0,30.276,137.7724791616201,,0,13.036,0.11043061827109142,,244.37993617021277,,1152.0,0.08234652506199255,,0,0,52.204031746031745,0,8.876,1,0,1.0,,43.22176315282523,1,1.0,57.57381818181818,670.5417500000001,170.9094,670.5417500000001,,67.39139206083861,,0,,5.604365853658536,1152.0,19.791533333333334,
AS14.17,1,26.006333333333334,844.0,13.036,1,56.923869565217394,,54.57450000000001,1.0,7.0,7.569333333333334,,8.0,0,,1152.0,37.56611111111111,,40.72833333333334,0,7.25,0.15514819431011553,,142.94660000000002,,8.876,1.0,,24.970000000000002,,1.0,,22.638207547169813,91.7305,1.0,8.34688888888889,109.68399378881988,43.22176315282523,7.0,86.80370588235294,,670.5417500000001,1.0,0,,69.0029090909091,,1.0,15.057,7.2,0.08234652506199255,30.276,0,,0,30.276,31.63505556848312,844.0,0,,0.12463316853668994,34.883,5.88291304347826,,,0.25846488933166406,,0,1,32.88717857142857,1,8.033999999999999,0,0,1.0,,137.7724791616201,1,1.0,81.67284210526316,670.5417500000001,30.149538461538462,,,59.55648598381291,,0,,244.37993617021277,1152.0,52.204031746031745,
AS14.17,8,142.94660000000002,686.0,,0,716.5888125,91.7305,13.036,1.0,8.0,7.3581666666666665,,7.0,1,,,26.33797520661157,,58.229,0,,0.21746129835554112,,63.61630434782609,,8.033999999999999,1.0,,12.043,1152.0,1.0,9.029,26.655725,1758.0193333333334,1.0,7.4891,32.41266666666667,137.7724791616201,7.25,6.597854166666667,,,1.0,0,844.0,26.006333333333334,,0.0,,7.285714285714286,0.25846488933166406,,0,,0,,41.63192207782297,663.0,0,80.8255,0.08234652506199255,15.057,86.80370588235294,,1033.0,0.3363385812828156,,1,7,22.638207547169813,0,7.569333333333334,3,1,1.0,,31.63505556848312,4,-1.0,72.77183870967743,670.5417500000001,,,,58.91112558564472,670.5417500000001,0,,5.88291304347826,1062.0,32.88717857142857,
AS14.17,8,63.61630434782609,686.0,80.8255,3,716.5888125,1758.0193333333334,,1.0,7.0,6.61375,,7.25,0,,1033.0,34.52578861788618,,80.8255,1,7.5,0.19599838022030125,,31.475499999999997,844.0,7.569333333333334,1.0,,9.029,,,,66.0206,,1.0,7.177846153846153,34.78406598984771,31.63505556848312,,9.588333333333333,,,1.0,0,663.0,142.94660000000002,,-0.2,9.029,7.166666666666667,0.3363385812828156,,1,,0,,196.32009680040423,,0,,0.25846488933166406,,6.597854166666667,,,0.014882726356802153,,7,0,26.655725,0,7.3581666666666665,0,0,-1.0,,41.63192207782297,3,,69.61061764705882,,91.7305,,,61.30674748468879,,0,,86.80370588235294,1033.0,22.638207547169813,
AS14.17,7,31.475499999999997,663.0,,0,898.05625,,80.8255,1.0,7.25,5.556,,,3,,,37.439971698113204,,60.57633333333334,0,,0.14941273963644078,,127.84333333333333,663.0,7.3581666666666665,,,14.24625,1033.0,1.0,15.985333333333333,25.60527777777778,38.09316666666666,1.0,6.630571428571428,6.9483825503355705,41.63192207782297,7.5,4.275,,,-1.0,0,,63.61630434782609,,-0.2,,7.333333333333333,0.014882726356802153,,7,,0,,56.58786485001848,,1,20.078,0.3363385812828156,9.029,9.588333333333333,,,0.12082519677085118,,0,0,66.0206,0,6.61375,0,0,,,196.32009680040423,3,1.0,69.1168,,1758.0193333333334,,,78.5195310362454,,0,,6.597854166666667,1033.0,26.655725,
AS14.17,0,127.84333333333333,,20.078,0,38.09316666666666,38.09316666666666,,,,,,7.5,0,,,43.975878787878784,,20.078,0,,0.058346303962565856,,,,6.61375,1.0,,15.985333333333333,,,,,,1.0,6.084875,7.583301886792453,196.32009680040423,,,,,,0,,31.475499999999997,,1.0,15.985333333333333,7.5,0.12082519677085118,,0,,0,,,,0,,0.014882726356802153,,4.275,,,,,0,0,25.60527777777778,0,5.556,0,0,1.0,,56.58786485001848,0,,79.65941666666667,,,,,120.28932353328257,,1,,9.588333333333333,,66.0206,
AS14.17,0,,,,0,38.09316666666666,,20.078,1.0,7.5,,,,0,,,25.60527777777778,,20.078,0,,0.12082519677085118,,,,5.556,,,15.985333333333333,,,,,,1.0,5.556,4.275,56.58786485001848,,,,,1.0,0,,127.84333333333333,,1.0,,7.5,,,0,,1,,,,0,,0.12082519677085118,15.985333333333333,,,,,,0,0,,0,,0,0,,,,0,,127.84333333333333,,38.09316666666666,,,56.58786485001848,,0,,4.275,,25.60527777777778,
AS14.17,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.17,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,1,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.17,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,1,,,,0,,,,,,,,,0,,,,,
AS14.17,0,,,,0,,,,,,,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.17,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,1,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.17,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,1,,,,,
AS14.17,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,1,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.17,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.17,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,1,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.17,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,1,,,,0,,,,,,,,,0,,,,,
AS14.17,0,,,,0,,,,,,,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.17,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,1,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.17,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,1,,,,,
AS14.17,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,1,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.17,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.17,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,1,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.17,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,1,,,,0,,,,,,,,,0,,,,,
AS14.17,0,,,,0,,,,,,,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.17,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,1,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.17,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,1,,,,,
AS14.17,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,1,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.17,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.17,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,1,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.17,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,1,,,,0,,,,,,,,,0,,,,,
AS14.17,0,,,,0,,,,,,,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.17,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,1,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.17,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,1,,,,,
AS14.17,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,1,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.17,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.17,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,1,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.17,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,1,,,,0,,,,,,,,,0,,,,,
AS14.17,0,,,,0,,,,,,,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.19,19,,1045.0,,0,,,,,,,,,0,,,,,,0,,,,,996.0,,,,,,,,,,,,,,,,,,,0,1347.0,,,,,,,,10,,1,,,900.0,0,,,,,,,,,4,5,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.19,10,,1055.0,,0,,,,,,,,,0,,,,,,0,,,,,1347.0,,,,,,,,,,,,,,,,,,,1,900.0,,,,,,,,4,,0,,,667.0,0,,,,,,1144.0,,,5,1,,0,,2,0,,,,2,,,,,,,,,0,,,1144.0,,
AS14.19,13,,917.0,,2,,,,,,,,,0,,1144.0,,,,0,,,,,900.0,,,,,,,,,,,,,,,,,,,0,667.0,,,,,,,,5,,0,,,965.0,0,,,,,,,,,1,7,,1,,0,0,,,,2,,,,,,,,,0,,,1144.0,,
AS14.19,11,,977.0,,0,,,,,,,,,2,,,,,,0,,,,,667.0,,,,,1144.0,,,,,,,,,,,,,,0,965.0,,,,,,,,1,,0,,,1109.0,0,,,,,,,,,7,3,,0,,0,1,,,,2,,,,,,,,,0,,,1144.0,,
AS14.19,12,,947.0,,0,,,,,,,,,0,,,,,,1,,,,,965.0,,,,,,,,,,,,,,,,,,,0,1109.0,,,,,,,,7,,0,,,641.0,0,,,,,,334.0,,,3,2,,0,,2,0,,,,2,,,,,,,,,0,,,334.0,,
AS14.19,5,,922.0,,2,,,,,,,,,0,,334.0,,,,0,,,,,1109.0,,,,,,,,,,,,,,,,,,,0,641.0,,,,,,,,3,,0,,,,1,,,,,,,,,2,0,,0,,0,0,,,,2,,,,,,,,,0,,,334.0,,
AS14.19,2,,641.0,,0,,,,,,,,,2,,,,,,0,,,,,641.0,,,,,334.0,,,,,,,,,,,,,,0,,,,,,,,,2,,0,,,,0,,,,,,,,,0,0,,0,,0,0,,,,2,,,,,,,,,1,,,334.0,,
AS14.19,0,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,1,,,,0,,,,,,,,,0,0,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.19,2,,787.0,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,0,,,787.0,0,,,,,,1142.0,,,0,2,,0,,1,0,,,,1,,,,,,,,,0,,,1142.0,,
AS14.19,2,,787.0,,1,,,,,,,,,0,,1142.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,787.0,,,,,,,,0,,0,,,,0,,,,,,,,,2,0,,1,,0,0,,,,1,,,,,,,,,0,,,1142.0,,
AS14.19,2,,787.0,,0,,,,,,,,,1,,,,,,0,,,,,787.0,,,,,1142.0,,,,,,,,,,,,,,0,,,,,,,,,2,,0,,,,0,,,,,,,,,0,0,,0,,0,1,,,,1,,,,,,,,,0,,,1142.0,,
AS14.19,0,,,,0,,,,,,,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,1070.0,,,0,0,,0,,2,0,,,,2,,,,,,,,,0,,,1070.0,,
AS14.19,3,,1014.0,,2,,,,,,,,,0,,1070.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,1014.0,1,,,,,,,,,0,3,,0,,0,0,,,,2,,,,,,,,,0,,,1070.0,,
AS14.19,5,,1112.0,,0,,,,,,,,,2,,,,,,0,,,,,,,,,,1070.0,,,,,,,,,,,,,,0,1014.0,,,,,,,,0,,0,,,1260.0,0,,,,,,,,,3,2,,0,,0,0,,,,2,,,,,,,,,1,,,1070.0,,
AS14.19,20,,1043.0,,0,,,,,,,,,0,,,,,,0,,,,,1014.0,,,,,,,,,,,,,,,,,,,0,1260.0,,,,,,,,3,,1,,,1020.0,0,,,,,,,,,2,15,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.19,21,,1059.0,,0,,,,,,,,,0,,,,,,0,,,,,1260.0,,,,,,,,,,,,,,,,,,,1,1020.0,,,,,,,,2,,0,,,1107.0,0,,,,,,,,,15,4,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.19,21,,999.0,,0,,,,,,,,,0,,,,,,0,,,,,1020.0,,,,,,,,,,,,,,,,,,,0,1107.0,,,,,,,,15,,0,,,629.0,0,,,,,,,,,4,2,,1,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.19,20,,1080.0,,0,,,,,,,,,0,,,,,,0,,,,,1107.0,,,,,,,,,,,,,,,,,,,0,629.0,,,,,,,,4,,0,,,1136.0,0,,,,,,1110.0,,,2,14,,0,,1,1,,,,1,,,,,,,,,0,,,1110.0,,
AS14.19,22,,1031.0,,1,,,,,,,,,0,,1110.0,,,,1,,,,,629.0,,,,,,,,,,,,,,,,,,,0,1136.0,,,,,,,,2,,0,,,919.0,0,,,,,,,,,14,6,,0,,0,0,,,,1,,,,,,,,,0,,,1110.0,,
AS14.19,25,,1078.0,,0,,,,,,,,,1,,,,,,0,,,,,1136.0,,,,,1110.0,,,,,,,,,,,,,,0,919.0,,,,,,,,14,,0,,,1106.0,1,,,,,,872.0,,,6,5,,0,,4,0,,,,5,,,,,,,,,0,,,919.0,,
AS14.19,14,,1022.0,,4,,,,,,,,,0,,872.0,,,,0,,,,,919.0,,,,,,,,,,,,,,,,,,,0,1106.0,,,,,,,,6,,0,,,1091.0,0,,,,,,,,,5,3,,0,,0,0,,,,4,,,,,,,,,1,,,872.0,,
AS14.19,31,,945.0,,0,,,,,,,,,4,,,,,,0,,,,,1106.0,,,,,872.0,,,,,,,,,,,,,,0,1091.0,,,,,,,,5,,1,,,891.0,0,,,,,,969.0,,,3,23,,0,,3,0,,,,7,,,,,,,,,0,,,913.0,,
AS14.19,34,,965.0,,3,,,,,,,,,0,,969.0,,,,0,,,,,1091.0,,,,,,,,,,,,,,,,,,,1,891.0,,,,,,,,3,,0,,,1131.0,0,,,,,,,,,23,8,,0,,0,0,,,,3,,,,,,,,,0,,,969.0,,
AS14.19,39,,1021.0,,0,,,,,,,,,3,,,,,,0,,,,,891.0,,,,,969.0,,,,,,,,,,,,,,0,1131.0,,,,,,,,23,,0,,,1284.0,0,,,,,,905.0,,,8,8,,1,,1,0,,,,4,,,,,,,,,0,,,953.0,,
AS14.19,18,,1163.0,,1,,,,,,,,,0,,905.0,,,,0,,,,,1131.0,,,,,,,,,,,,,,,,,,,0,1284.0,,,,,,,,8,,0,,,808.0,0,,,,,,,,,8,2,,0,,0,1,,,,1,,,,,,,,,0,,,905.0,,
AS14.19,13,,1145.0,,0,,,,,,,,,1,,,,,,1,,,,,1284.0,,,,,905.0,,,,,,,,,,,,,,0,808.0,,,,,,,,8,,0,,,1001.0,0,,,,,,950.0,,,2,3,,0,,2,0,,,,3,,,,,,,,,0,,,935.0,,
AS14.19,8,,984.0,,2,,,,,,,,,0,,950.0,,,,0,,,,,808.0,,,,,,,,,,,,,,,,,,,0,1001.0,,,,,,,,2,,0,,,1084.0,1,,,,,,,,,3,3,,0,,0,0,,,,2,,,,,,,,,0,,,950.0,,
AS14.19,9,,1108.0,,0,,,,,,,,,2,,,,,,0,,,,,1001.0,,,,,950.0,,,,,,,,,,,,,,0,1084.0,,,,,,,,3,,0,,,1239.0,0,,,,,,,,,3,3,,0,,0,0,,,,2,,,,,,,,,1,,,950.0,,
AS14.19,17,,845.0,,0,,,,,,,,,0,,,,,,0,,,,,1084.0,,,,,,,,,,,,,,,,,,,0,1239.0,,,,,,,,3,,1,,,672.0,0,,,,,,,,,3,11,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.19,22,,878.0,,0,,,,,,,,,0,,,,,,0,4.666666666666667,,,,1239.0,,,,,,,,,,,,,,,,,,,1,672.0,,,,,,,,3,,0,,,1026.0,0,,,,,,,,,11,8,,0,,0,0,,,,0,,,,,,,,,0,,,,,
AS14.19,22,,853.0,,0,,,,,,29.26725,,,0,,,350.4349285714286,,,0,6.6,0.10965501792114701,,5.037,672.0,,,,,,0.6666666666666666,,350.4349285714286,,0.6666666666666666,29.26725,64.27664516129032,,4.666666666666667,64.27664516129032,,,,0,1026.0,,,0.6666666666666666,,4.666666666666667,,,11,,0,,385.1698888937633,1054.0,0,,,,,,,0.10965501792114701,,8,3,,1,,0,0,,,,0,0.6666666666666666,5.037,,,,,385.1698888937633,,0,,,,,
AS14.19,18,5.037,976.0,,0,,,,,,32.002,,4.666666666666667,0,,,114.38977966101696,,,0,7.0,0.09427118504865767,,35.8065,1026.0,,0.6666666666666666,,,,0.4,,40.95351111111111,,0.5,31.426263157894738,41.2313937007874,,6.6,33.78969791666667,,,,0,1054.0,,,-0.625,,5.875,0.10965501792114701,,8,,0,,55.3028953546702,885.0,0,,,,64.27664516129032,,,0.086579268612413,,3,7,350.4349285714286,0,29.26725,0,1,0.6666666666666666,,385.1698888937633,0,-1.4,25.55,,,,,112.3952596210517,,0,,,,,
AS14.19,14,35.8065,969.0,,0,,,,0.6666666666666666,4.666666666666667,13.00525,,6.6,0,,,101.46617391304348,,,1,6.0,0.06834688650902226,,67.619,1054.0,29.26725,0.4,,,,0.8,,25.216900000000003,,0.6153846153846154,25.968185185185185,35.41979268292683,385.1698888937633,7.0,15.471864864864864,,,0.6666666666666666,0,885.0,5.037,,-0.6923076923076923,,6.3076923076923075,0.086579268612413,,3,,0,,45.287318121303215,1052.0,0,,0.10965501792114701,,33.78969791666667,,,0.029460438699569155,,7,4,40.95351111111111,0,32.002,0,0,-1.4,,55.3028953546702,0,-0.8,36.06725,,,,,100.67799999411149,,0,,64.27664516129032,,350.4349285714286,
AS14.19,16,67.619,951.0,,0,,,,0.4,6.6,10.6822,,7.0,0,,,46.466563025210085,,4.354166666666666,0,5.5,0.07664305112444875,,,885.0,32.002,0.8,,,,0.4,,53.6631875,,0.5333333333333333,22.76725,22.344824468085108,55.3028953546702,6.0,6.991945454545455,,,-1.4,0,1052.0,35.8065,,-0.8666666666666667,,6.533333333333333,0.029460438699569155,,7,,0,,34.02061906315032,963.0,1,4.354166666666666,0.086579268612413,,15.471864864864864,,,0.11388944606136411,,4,5,25.216900000000003,0,13.00525,0,0,-0.8,,45.287318121303215,0,-0.4,46.410666666666664,,,,,46.17350292484666,,0,,33.78969791666667,,40.95351111111111,
AS14.19,21,,1056.0,4.354166666666666,0,,,,0.8,7.0,7.757571428571429,,6.0,0,,,48.829166666666666,,4.354166666666666,0,6.0,0.08553383049481773,,,1052.0,13.00525,0.4,,,,0.25,,47.93581707317073,,0.5,10.5878,10.86138918918919,45.287318121303215,5.5,11.315494623655914,,,-0.8,0,963.0,67.619,,-0.7857142857142857,,6.214285714285714,0.11388944606136411,,4,,0,,53.809168526295885,1097.0,0,,0.029460438699569155,,6.991945454545455,,,0.11325160672351994,,5,12,53.6631875,0,10.6822,0,0,-0.4,,34.02061906315032,0,-1.25,67.619,,,,,45.56687355452571,,1,,15.471864864864864,,25.216900000000003,
